query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
микрозайм с плохим кредитным рейтингом,микрозайм с плохим кредитным рейтингом,микрозайм с плохим кредитным рейтингом,664,887,AVERAGE,AVERAGE,microzaim,microzaim:Queries,support,/zaimy/top/,Лучшие займы и рейтинг МФО,support,high,"badCredit;rating;microloan;loan",Коммерческо-support листинг: рейтинг/топ/подбор.
взять микрозайм на карту без отказа онлайн срочно,взять микрозайм на карту без отказа онлайн срочно,взять микрозайм на карту без отказа онлайн срочно,664,859,AVERAGE,AVERAGE,microzaim,microzaim:Queries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"online;onCard;noRefusal;instant;microloan;loan",Формулировку 'без отказа' использовать аккуратно.
займу на карту онлайн срочно,займу на карту онлайн срочно,займу на карту онлайн срочно,664,800,LOW,LOW,microzaim,microzaim:AdditionalQueries,page,/zaimy/srochno-na-kartu/,Срочные займы на карту,commercial:compound,high,"online;onCard;instant;loan",
новый микрозайм на карту онлайн,новый микрозайм на карту онлайн,новый микрозайм на карту онлайн,664,573,LOW,LOW,microzaim,microzaim:Queries,page,/zaimy/novye/,Новые займы,commercial,medium,"online;onCard;newLoans;microloan;loan",
компания автоломбард,компания автоломбард,компания автоломбард,663,808,HIGH,HIGH,zaim,zaim:AdditionalQueries,page,/zaimy/pod-zalog-avto/,Займы под залог автомобиля,commercial,medium,collateralAuto,
микрозайм онлайн на карту без проверок срочно круглосуточно без отказа,микрозайм онлайн на карту без проверок срочно круглосуточно без отказа,микрозайм онлайн на карту без проверок срочно круглосуточно без отказа,663,806,AVERAGE,AVERAGE,microzaim,microzaim:Queries,page,/zaimy/na-kartu-bez-otkaza-bez-proverok-mgnovenno/,Займы на карту без отказа и проверок мгновенно,commercial:compound,high,"online;onCard;noRefusal;instant;roundClock;noChecks;microloan;loan",Высокорисковая формулировка: нужна юридически мягкая подача.
какой микрозайм лучше,какой микрозайм лучше,какой микрозайм лучше,663,739,LOW,LOW,microzaim,microzaim:Queries,support,/zaimy/top/,Лучшие займы и рейтинг МФО,support,high,"rating;microloan;loan",Коммерческо-support листинг: рейтинг/топ/подбор.
где взять микрозайм на карту t_me_top_zaim24,где взять микрозайм на карту t_me_top_zaim24,где взять микрозайм на карту t_me_top_zaim24,663,334,LOW,LOW,microzaim,microzaim:Queries,noise,,,,exclude,"onCard;microloan;loan","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
микрозайм взять онлайн,микрозайм взять онлайн,микрозайм взять онлайн,662,1039,AVERAGE,AVERAGE,microzaim,microzaim:Queries,page,/zaimy/online/,Займы онлайн,commercial,high,"online;microloan;loan",
микрозайм без отказа без проверки мгновенно на карту,микрозайм без отказа без проверки мгновенно на карту,микрозайм без отказа без проверки мгновенно на карту,660,688,AVERAGE,AVERAGE,microzaim,microzaim:Queries,page,/zaimy/na-kartu-bez-otkaza-bez-proverok-mgnovenno/,Займы на карту без отказа и проверок мгновенно,commercial:compound,high,"onCard;noRefusal;instant;noChecks;microloan;loan",Высокорисковая формулировка: нужна юридически мягкая подача.
микрозайм без процентов на 30 дней creditulka,микрозайм без процентов на 30 дней creditulka,микрозайм без процентов на 30 дней creditulka,660,357,LOW,LOW,microzaim,microzaim:Queries,noise,,,,exclude,"noInterest;microloan;loan;term:30-days","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
