query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
кредит на карту без отказа без проверки мгновенно с плохой кредитной историей,кредит на карту без отказа без проверки мгновенно с плохой кредитной историей,кредит на карту без отказа без проверки мгновенно с плохой кредитной историей,9,7,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,"onCard;noRefusal;badCredit;instant;noChecks",Неочевидная релевантность к займам.
оформить кредит по номеру,оформить кредит по номеру,оформить кредит по номеру,9,7,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
доброзай,доброзай,доброзай,8,26,AVERAGE,AVERAGE,"microzaim;zaim","microzaim:AdditionalQueries;zaim:AdditionalQueries",review-needed,,,,low,,Неочевидная релевантность к займам.
bella credit,bella credit,bella credit,8,18,LOW,LOW,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
турбо зайи,турбо зайи,турбо зайи,8,17,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
якопуста,якопуста,якопуста,8,12,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
mega деньги,mega деньги,mega деньги,8,12,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
грин мани мани личный кабинет,грин мани мани личный кабинет,грин мани мани личный кабинет,8,11,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
официальный сайт хурма кредит,официальный сайт хурма кредит,официальный сайт хурма кредит,8,10,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
altin coin,altin coin,altin coin,8,10,LOW,LOW,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
бостра официальный сайт,бостра официальный сайт,бостра официальный сайт,8,9,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
сислоун,сислоун,сислоун,8,9,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
moneuman,moneuman,moneuman,8,9,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
prived sosed,prived sosed,prived sosed,8,9,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
webban,webban,webban,8,9,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
495 credit ru,495 credit ru,495 credit ru,8,8,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
дополучкино партнеры,дополучкино партнеры,дополучкино партнеры,8,8,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
кркдитер,кркдитер,кркдитер,8,8,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
онлайн калькулятор процентов по кредитному договору,онлайн калькулятор процентов по кредитному договору,онлайн калькулятор процентов по кредитному договору,8,8,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,"online;calculator",Неочевидная релевантность к займам.
умный наличные личный,умный наличные личный,умный наличные личный,8,8,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,cash,Неочевидная релевантность к займам.
деньги в долг на карту быстро,деньги в долг на карту быстро,деньги в долг на карту быстро,8,7,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,"onCard;instant",Неочевидная релевантность к займам.
быстрые деньги на карту сбербанка,быстрые деньги на карту сбербанка,быстрые деньги на карту сбербанка,8,6,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,"onCard;instant",Неочевидная релевантность к займам.
деньги онлайн на карту без отказа без проверки мгновенно с плохой кредитной историей,деньги онлайн на карту без отказа без проверки мгновенно с плохой кредитной историей,деньги онлайн на карту без отказа без проверки мгновенно с плохой кредитной историей,8,6,AVERAGE,AVERAGE,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,"online;onCard;noRefusal;badCredit;instant;noChecks",Неочевидная релевантность к займам.
екапуста личный кабинет вход по номеру,екапуста личный кабинет вход по номеру,екапуста личный кабинет вход по номеру,8,6,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
